Filename,Residue_Code,MOL2_SHA256_Hash,Raw_SMILES,Raw_CID,Raw_ChEBI,Raw_Name,Canon_SMILES,Canon_CID,Canon_ChEBI,Canon_Name,Flat_SMILES,Flat_CID,Flat_ChEBI,Flat_Name
aminoct15ipq_10.0.lib_CLYN_sybyl.mol2,CLYN,42c10143dcbe2d627e8548e3df6c7fd3790ba300a514506de2eb0e042141ddd9,[NH][C@@H](CCCCN)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CCCCN)[C]([O-])[O-],None,-,Compound_None,[NH]C(CCCCN)[C]([O-])[O-],None,-,Compound_None
amino19.lib_CYS_sybyl.mol2,CYS,4468b1bdbd0ae089afc5dc4ac12d96481349f39a79faaa684e617dec306b24e5,[NH][C@@H](CS)[C][O],11018820,-,125509-78-6,[NH][C@H]([C][O])CS,11018820,-,125509-78-6,[NH]C([C][O])CS,10197647,-,"1-Propanol, 2-amino-3-mercapto-"
all_aminont94ildn.lib_ACE_sybyl.mol2,ACE,299c46031a3547a10c1fcf8b176218ace94019f3c006e744ca0f2e8c557250be,C[C][O],702,CHEBI:16236,ethanol,C[C][O],702,CHEBI:16236,ethanol,C[C][O],702,CHEBI:16236,ethanol
aminont12.redq.lib_NARG_sybyl.mol2,NARG,d6ec2185d568e3f38e12864ec0cbd8c3ed3e5fd696e747b1734359b84daac856,[NH3+][C@@H](CCCN[C](N)N)[C][O],None,-,Compound_None,N[C](N)NCCC[C@H]([NH3+])[C][O],None,-,Compound_None,N[C](N)NCCCC([NH3+])[C][O],None,-,Compound_None
all_modrna08.lib_WMG_sybyl.mol2,WMG,c8ae427faa73a01b2522a05ab650cb797aba1fbe2f2e06ec424068262643b141,[P](=O)([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])N1C=NC2=C1N(C1=NC(=C(N1C2=O)C)C)C,None,-,Compound_None,Cc1nc2n(C)c3c(ncn3[C@@H]3O[C@H](CO[P]([O])=O)[C@@H]([O])[C@H]3O)c(=O)n2c1C,None,-,Compound_None,Cc1nc2n(C)c3c(ncn3C3OC(CO[P]([O])=O)C([O])C3O)c(=O)n2c1C,None,-,Compound_None
aminoct12.lib_NME_sybyl.mol2,NME,d1b7795a25ec1f877a550ee8ff40f76ccd209de2decb2206e4c27388ae193332,[NH]C,6329,CHEBI:16830,METHYLAMINE,C[NH],6329,CHEBI:16830,METHYLAMINE,C[NH],6329,CHEBI:16830,METHYLAMINE
aminont19ipq_0.9_vac.lib_NSER_sybyl.mol2,NSER,9989cc930c15b9e86db31ca8e89f3114ec2ecc0e93ebc98ee18ae1c1bfb8f65d,[NH3+][C@@H](CO)[C][O],6993193,CHEBI:194490,"1,3-dihydroxypropan-2-ylammonium",[NH3+][C@H]([C][O])CO,6993193,CHEBI:194490,"1,3-dihydroxypropan-2-ylammonium",[NH3+]C([C][O])CO,6993193,CHEBI:194490,"1,3-dihydroxypropan-2-ylammonium"
nucleic12.lib_AN_sybyl.mol2,AN,4e445988f62963e8193b8f6cbc343fc7757f7503fa4fa9f58a91e10886b7e12e,OC[C@H]1O[C@@H](N2C=Nc3c(N)ncnc23)[C@@H]([C@@H]1O)O,60961,CHEBI:16335,adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,60961,CHEBI:16335,adenosine,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,191,CHEBI:93913,"2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol"
parmBSC1.lib_DT5_sybyl.mol2,DT5,d93734512047625c6f87aeab924d65541ab924303b673674a8747cc70bd7132c,OC[C@H]1O[C@@H](N2C=C(C)C(=O)NC2=O)C[C@@H]1[O],5789,CHEBI:17748,thymidine,Cc1cn([C@H]2C[C@H]([O])[C@@H](CO)O2)c(=O)[nH]c1=O,5789,CHEBI:17748,thymidine,Cc1cn(C2CC([O])C(CO)O2)c(=O)[nH]c1=O,1134,CHEBI:188725,DTXSID20936337
aminoct10.lib_CARG_sybyl.mol2,CARG,763c33004403789e8af13357ead8dd7c6a96d815ad095da020019d007b74d66f,[NH][C@@H](CCCN[C](N)N)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CCCN[C](N)N)[C]([O-])[O-],None,-,Compound_None,[NH]C(CCCN[C](N)N)[C]([O-])[O-],None,-,Compound_None
all_aminoct94ildn.lib_CMET_sybyl.mol2,CMET,0293a9abdc8b34808ddbb0b8de3183c554d4991347c9c4b7e00b38553aadd1c9,[NH][C@@H](CCSC)[C]([O-])[O-],None,-,Compound_None,CSCC[C@H]([NH])[C]([O-])[O-],None,-,Compound_None,CSCCC([NH])[C]([O-])[O-],None,-,Compound_None
all_amino94.nmr.lib_ASP_sybyl.mol2,ASP,44114581945be53c261b0e6dfd0ec2a758fa570a409b5b7a7053c159843e9690,[NH][C@@H](C[C]([O-])[O-])[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]([O-])[O-],None,-,Compound_None,[NH]C([C][O])C[C]([O-])[O-],None,-,Compound_None
residues.RNA.parmCHI_YIL.bsc.lib_C5_sybyl.mol2,C5,1a35b2505ed0a43ebff7213939a8f9a4f45b36b3a6e23fb750f01d1b792b8a19,OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)[C@@H]([C@@H]1[O])O,6175,CHEBI:17562,cytidine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H]([O])[C@H]2O)c(=O)n1,6175,CHEBI:17562,cytidine,Nc1ccn(C2OC(CO)C([O])C2O)c(=O)n1,596,-,688007-26-3
all_modrna08.lib_DWG_sybyl.mol2,DWG,4a199da17134763cba8e5e2fac349ee519bb1a0a4abc998630bec9912d8aae27,[P](=O)([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])N1C=NC2=C1NC1=NC(=CN1C2=O)C,None,-,Compound_None,Cc1cn2c(=O)c3ncn([C@@H]4O[C@H](CO[P]([O])=O)[C@@H]([O])[C@H]4O)c3[nH]c2n1,None,-,Compound_None,Cc1cn2c(=O)c3ncn(C4OC(CO[P]([O])=O)C([O])C4O)c3[nH]c2n1,None,-,Compound_None
all_amino94.lib_GLU_sybyl.mol2,GLU,563d081b08f04df3caa586c96a2c0d1b8be7c1341d5db30cabae8aef45e68b60,[NH][C@@H](CC[C]([O-])[O-])[C][O],None,-,Compound_None,[NH][C@H]([C][O])CC[C]([O-])[O-],None,-,Compound_None,[NH]C([C][O])CC[C]([O-])[O-],None,-,Compound_None
all_aminoctfb15.lib_CSER_sybyl.mol2,CSER,fea937daa861d971b6cf69ac9648433367cfc62adc074be3e78c0f3abc80e355,[NH][C@@H](CO)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CO)[C]([O-])[O-],None,-,Compound_None,[NH]C(CO)[C]([O-])[O-],None,-,Compound_None
amino14ipq.lib_VAL_sybyl.mol2,VAL,a5cb22a6747cfb3fd03a7788d1fd652c97e68dd36b1967e70ae081e556454289,[NH][C@@H](C(C)C)[C][O],640993,-,L-Valinol,CC(C)[C@H]([NH])[C][O],640993,-,L-Valinol,CC(C)C([NH])[C][O],79019,CHEBI:183239,Valinol
phosaa14SB.lib_H2E_sybyl.mol2,H2E,f72439e064a25f9c780c27b5e8e4d698148b746d40ed6126b94d788005c6a5bb,[NH][C@@H](C[C]1N[CH]N([CH]1)[P]([O])([O])[O])[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]1[CH]N([P]([O])([O])[O])[CH]N1,None,-,Compound_None,[NH]C([C][O])C[C]1[CH]N([P]([O])([O])[O])[CH]N1,None,-,Compound_None
uni_aminont03.lib_NTRP_sybyl.mol2,NTRP,9f386d6a6168ee1cc47fedcbdaa397e4f3bc8ba991354f9ec6716268d657c8f8,[NH3+][C@@H]([C][C]1[CH]Nc2ccccc12)[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])[C][C]1[CH]Nc2ccccc21,None,-,Compound_None,[NH3+]C([C][O])[C][C]1[CH]Nc2ccccc21,None,-,Compound_None
amberdyes.lib_C55_sybyl.mol2,C55,aeb827e8f0abbe052d2f5205c072cdae4152e90f57477ebc590d38668221c477,c12c(c3c(cc2)N([C](C3(C)C)[CH][CH][CH][CH][CH][C]2N(c3ccc4c(c3C2(C)C)cccc4)CCCCC[C][O])C)cccc1,None,-,Compound_None,CN1[C]([CH][CH][CH][CH][CH][C]2N(CCCCC[C][O])c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,None,-,Compound_None,CN1[C]([CH][CH][CH][CH][CH][C]2N(CCCCC[C][O])c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,None,-,Compound_None
aminoct19ipq_0.9_vac.lib_CPHE_sybyl.mol2,CPHE,eff952da2c8f6b988c9e231ac92cf93be313607d6a53df1834868e9dd8d82f26,[NH][C@@H](Cc1ccccc1)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](Cc1ccccc1)[C]([O-])[O-],None,-,Compound_None,[NH]C(Cc1ccccc1)[C]([O-])[O-],None,-,Compound_None
lipid21.lib_ST_sybyl.mol2,ST,381bd08473d885e4b909ff27423e319fd60103d8a605818f7ac887dd5e235602,CCCCCCCCCCCCCCCC[CH2],12398,CHEBI:16148,HEPTADECANE,[CH2]CCCCCCCCCCCCCCCC,12398,CHEBI:16148,HEPTADECANE,[CH2]CCCCCCCCCCCCCCCC,12398,CHEBI:16148,HEPTADECANE
amino15ipq-vac_10.0.lib_GLY_sybyl.mol2,GLY,21a7fd80ae81ace3cdb7885117c8f0ca11047d3a77abc3f3c2be3707820794aa,[NH]C[C][O],700,CHEBI:16000,Ethanolamine,[NH]C[C][O],700,CHEBI:16000,Ethanolamine,[NH]C[C][O],700,CHEBI:16000,Ethanolamine
aminont15ipq_10.0.lib_NHIE_sybyl.mol2,NHIE,4350c6e2e1d47bea902f82012462849ab3c182915b5e945754567b958b0f8d15,[NH3+][C@@H](C[C]1[N][CH]N[CH]1)[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])C[C]1[CH]N[CH][N]1,None,-,Compound_None,[NH3+]C([C][O])C[C]1[CH]N[CH][N]1,None,-,Compound_None
all_aminoctfb15.lib_CCYS_sybyl.mol2,CCYS,190388cc7984671d924f40ec79a17631d997221e0ed2f246128889043520e0b6,[NH][C@@H](CS)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CS)[C]([O-])[O-],None,-,Compound_None,[NH]C(CS)[C]([O-])[O-],None,-,Compound_None
amino19.lib_LYN_sybyl.mol2,LYN,d7ae9e19b23b799010cfc2be286c926942392faf1082fc49393a9dd2c2c958bd,[NH][C@@H](CCCCN)[C][O],11607920,CHEBI:189186,Lysol,[NH][C@H]([C][O])CCCCN,11607920,CHEBI:189186,Lysol,[NH]C([C][O])CCCCN,11194353,-,"1-Hexanol, 2,6-diamino-"
nucleic12.lib_DT3_sybyl.mol2,DT3,2f39db5d799016c865f331f113e38f633bf90ba54d86c6f6fb502a1d5a44ae3c,[P](=O)([O])OC[C@H]1O[C@@H](N2C=C(C)C(=O)NC2=O)C[C@@H]1O,6398342,-,SCHEMBL1764557,Cc1cn([C@H]2C[C@H](O)[C@@H](CO[P]([O])=O)O2)c(=O)[nH]c1=O,6398342,-,SCHEMBL1764557,Cc1cn(C2CC(O)C(CO[P]([O])=O)O2)c(=O)[nH]c1=O,21983245,-,SCHEMBL10169519
residues.RNA.parmCHI_YIL.bsc.lib_G3_sybyl.mol2,G3,b2e052bf32697c9c6d6b114cdf890bda6f1fdf95457d2f8760aeb3d9c3dad66c,[P](=O)([O])OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)[C@@H]([C@@H]1O)O,135566260,-,SCHEMBL186043,Nc1nc2c(ncn2[C@@H]2O[C@H](CO[P]([O])=O)[C@@H](O)[C@H]2O)c(=O)[nH]1,135566260,-,SCHEMBL186043,Nc1nc2c(ncn2C2OC(CO[P]([O])=O)C(O)C2O)c(=O)[nH]1,167300771,-,SCHEMBL24865920
all_aminont03.lib_NTYR_sybyl.mol2,NTYR,413b48b013145740a43b8949fe8e97bcbfc6372f72dc88cd2e0d8cd0f360fb51,[NH3+][C@@H](Cc1ccc(O)cc1)[C][O],6951151,-,[(2S)-1-hydroxy-3-(4-hydroxyphenyl)propan-2-yl]azanium,[NH3+][C@H]([C][O])Cc1ccc(O)cc1,6951151,-,[(2S)-1-hydroxy-3-(4-hydroxyphenyl)propan-2-yl]azanium,[NH3+]C([C][O])Cc1ccc(O)cc1,78428316,-,[1-hydroxy-3-(4-hydroxyphenyl)propan-2-yl]azanium
all_amino03.lib_VAL_sybyl.mol2,VAL,a5cb22a6747cfb3fd03a7788d1fd652c97e68dd36b1967e70ae081e556454289,[NH][C@@H](C(C)C)[C][O],640993,-,L-Valinol,CC(C)[C@H]([NH])[C][O],640993,-,L-Valinol,CC(C)C([NH])[C][O],79019,CHEBI:183239,Valinol
nucleic12.redq.lib_C3_sybyl.mol2,C3,06a8ae2bc8b2bf675987b7201c49a79746863c4ee6d32bc831240c5688efdd19,[P](=O)([O])OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)[C@@H]([C@@H]1O)O,18653297,-,SCHEMBL584613,Nc1ccn([C@@H]2O[C@H](CO[P]([O])=O)[C@@H](O)[C@H]2O)c(=O)n1,18653297,-,SCHEMBL584613,Nc1ccn(C2OC(CO[P]([O])=O)C(O)C2O)c(=O)n1,21988979,-,"[5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxy-oxophosphanium"
uni_amino03.lib_CYX_sybyl.mol2,CYX,94f663d7edc4dbacd769bf2c5c1d422f369ebc7e36644af7bb18b23d2bc17325,[NH][C@@H]([C][S])[C][O],11018820,-,125509-78-6,[NH][C@H]([C][O])[C][S],11018820,-,125509-78-6,[NH]C([C][O])[C][S],10197647,-,"1-Propanol, 2-amino-3-mercapto-"
nab.lib_DT_sybyl.mol2,DT,ed9ad265e0c4772217223637972b6c1219993c94fdd5a9d6bd3dd7d9ed9e6a1f,P([O])([O])OC[C@H]1O[C@@H]([N@]2[CH][C](C)[C]([O])N[C]2[O])C[C@@H]1[O],None,-,Compound_None,C[C]1[CH]N([C@H]2C[C@H]([O])[C@@H](COP([O])[O])O2)[C]([O])N[C]1[O],None,-,Compound_None,C[C]1[CH]N(C2CC([O])C(COP([O])[O])O2)[C]([O])N[C]1[O],None,-,Compound_None
aminoct15ipq_10.0.lib_CGLH_sybyl.mol2,CGLH,bad216dbbed8dfd83d06e599e5ee5ac1405bdb9109c7352626eebd08a1074744,[NH][C@@H](CCC(=O)O)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CCC(=O)O)[C]([O-])[O-],None,-,Compound_None,[NH]C(CCC(=O)O)[C]([O-])[O-],None,-,Compound_None
all_aminont94ildn.lib_NALA_sybyl.mol2,NALA,108bb559bd0d9dd14ee8daf9fc3199c3a674d4294ae610de6a2e1de7f59c4e7c,[NH3+][C@@H](C)[C][O],6992590,CHEBI:85422,(S)-2-aminopropan-1-ol(1+),C[C@H]([NH3+])[C][O],6992590,CHEBI:85422,(S)-2-aminopropan-1-ol(1+),CC([NH3+])[C][O],20558917,CHEBI:195439,DL-2-aminopropan-1-ol
all_aminont94.lib_NARG_sybyl.mol2,NARG,d6ec2185d568e3f38e12864ec0cbd8c3ed3e5fd696e747b1734359b84daac856,[NH3+][C@@H](CCCN[C](N)N)[C][O],None,-,Compound_None,N[C](N)NCCC[C@H]([NH3+])[C][O],None,-,Compound_None,N[C](N)NCCCC([NH3+])[C][O],None,-,Compound_None
all_aminoct94.lib_NME_sybyl.mol2,NME,1c5490cb17ab140ca5ca03facdf5595e21c0b592d7344846ad5aafbbbe71523e,[NH]C,6329,CHEBI:16830,METHYLAMINE,C[NH],6329,CHEBI:16830,METHYLAMINE,C[NH],6329,CHEBI:16830,METHYLAMINE
all_modrna08.lib_7MG_sybyl.mol2,7MG,e85e4ec44ea755ecb2db135ab01faac46d22535c0f085d6460d258d3a0244b7f,[P](=O)([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])[N]1=CN(C2=C1N=C(NC2=O)N)C,135566428,-,"[(2R,3S,4R,5R)-5-(2-amino-7-methyl-6-oxo-1H-purin-9-ium-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxy-oxophosphanium",[P](=O)([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])[N]1=CN(C2=C1N=C(NC2=O)N)C,135566428,-,"[(2R,3S,4R,5R)-5-(2-amino-7-methyl-6-oxo-1H-purin-9-ium-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxy-oxophosphanium",[P](=O)([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])[N]1=CN(C2=C1N=C(NC2=O)N)C,135566428,-,"[(2R,3S,4R,5R)-5-(2-amino-7-methyl-6-oxo-1H-purin-9-ium-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxy-oxophosphanium"
RNA_Shaw.lib_A5_sybyl.mol2,A5,7035c98288789e099fa9fe65c2c88079e4d3f82b6d27b8b9151928317cbc8de0,OC[C@H]1O[C@@H](N2C=Nc3c(N)ncnc23)[C@@H]([C@@H]1[O])O,60961,CHEBI:16335,adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H]([O])[C@H]1O,60961,CHEBI:16335,adenosine,Nc1ncnc2c1ncn2C1OC(CO)C([O])C1O,191,CHEBI:93913,"2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol"
all_nucleic94.lib_RC5_sybyl.mol2,RC5,59ee75b7a72f69e836a7b4f88107def17e8fd172f7a01832753dcfaafa62b23f,OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)[C@@H]([C@@H]1[O])O,6175,CHEBI:17562,cytidine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H]([O])[C@H]2O)c(=O)n1,6175,CHEBI:17562,cytidine,Nc1ccn(C2OC(CO)C([O])C2O)c(=O)n1,596,-,688007-26-3
aminont19ipq_0.9_pol.lib_NARG_sybyl.mol2,NARG,d6ec2185d568e3f38e12864ec0cbd8c3ed3e5fd696e747b1734359b84daac856,[NH3+][C@@H](CCCN[C](N)N)[C][O],None,-,Compound_None,N[C](N)NCCC[C@H]([NH3+])[C][O],None,-,Compound_None,N[C](N)NCCCC([NH3+])[C][O],None,-,Compound_None
all_modrna08.lib_MMU_sybyl.mol2,MMU,16fd8113d2d1cdb8868c411b11e6723abeeeaf275a5f2095e7f4ae4b795c9587,P([O])([O])OC[C@H]1O[C@H]([C@H](OC)[C@@H]1[O])[N@@]1[C]([O])N[C]([O])[C]([CH]1)C,None,-,Compound_None,CO[C@@H]1[C@H]([O])[C@@H](COP([O])[O])O[C@H]1N1[CH][C](C)[C]([O])N[C]1[O],None,-,Compound_None,COC1C([O])C(COP([O])[O])OC1N1[CH][C](C)[C]([O])N[C]1[O],None,-,Compound_None
parmBSC1.lib_DC5_sybyl.mol2,DC5,fb6bf0311dc674a767f4c597c021c8a11e6197ef79ea1a56c9323c4000f2a15a,OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)C[C@@H]1[O],13711,CHEBI:15698,2'-deoxycytidine,Nc1ccn([C@H]2C[C@H]([O])[C@@H](CO)O2)c(=O)n1,13711,CHEBI:15698,2'-deoxycytidine,Nc1ccn(C2CC([O])C(CO)O2)c(=O)n1,637,-,Cytosine deoxyribonucleoside
aminoct19ipq_0.9_vac.lib_CLYS_sybyl.mol2,CLYS,75901575c1c04127b2505bab62f96f22549f1d6b7c36232d57bd5838514ee61d,[NH][C@@H](CCCC[NH3+])[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CCCC[NH3+])[C]([O-])[O-],None,-,Compound_None,[NH]C(CCCC[NH3+])[C]([O-])[O-],None,-,Compound_None
aminont12.redq.lib_NASP_sybyl.mol2,NASP,1162cdcaed9b4ac08d0fc04f90e2e790ba6edaf1783c681cae88071686754093,[NH3+][C@@H](C[C]([O-])[O-])[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])C[C]([O-])[O-],None,-,Compound_None,[NH3+]C([C][O])C[C]([O-])[O-],None,-,Compound_None
aminont14ipq.lib_NARG_sybyl.mol2,NARG,d6ec2185d568e3f38e12864ec0cbd8c3ed3e5fd696e747b1734359b84daac856,[NH3+][C@@H](CCCN[C](N)N)[C][O],None,-,Compound_None,N[C](N)NCCC[C@H]([NH3+])[C][O],None,-,Compound_None,N[C](N)NCCCC([NH3+])[C][O],None,-,Compound_None
all_amino94.nmr.lib_CYS_sybyl.mol2,CYS,4468b1bdbd0ae089afc5dc4ac12d96481349f39a79faaa684e617dec306b24e5,[NH][C@@H](CS)[C][O],11018820,-,125509-78-6,[NH][C@H]([C][O])CS,11018820,-,125509-78-6,[NH]C([C][O])CS,10197647,-,"1-Propanol, 2-amino-3-mercapto-"
all_aminont94ildn.lib_NHIP_sybyl.mol2,NHIP,abc4a972d7ea2393d93454ec9890f2ecfefc5d8fdc61e0ca94a7f03b57a3282e,[NH3+][C@@H](C[C]1N[CH]N[CH]1)[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])C[C]1[CH]N[CH]N1,None,-,Compound_None,[NH3+]C([C][O])C[C]1[CH]N[CH]N1,None,-,Compound_None
cph_nucleic_caps.lib_CH3_sybyl.mol2,CH3,1c20bf3121f3232579901061de052773fa8acb555a2278ec43325e1de0ae5030,[CH3],297,CHEBI:16183,methane,[CH3],297,CHEBI:16183,methane,[CH3],297,CHEBI:16183,methane
amino12.lib_LEU_sybyl.mol2,LEU,d4d1e71938f098ba3f66ff7f05b6fa563e1e5969f904432ab13a327d6f3a9c3c,[NH][C@@H](CC(C)C)[C][O],111307,CHEBI:228882,L-Leucinol,CC(C)C[C@H]([NH])[C][O],111307,CHEBI:228882,L-Leucinol,CC(C)CC([NH])[C][O],79030,-,2-Amino-4-methylpentan-1-ol
amino15ipq-vac_10.0.lib_HIP_sybyl.mol2,HIP,54dd127685a7a1076d20346f2dc3d9fca3bc0da79fe8e67bda649a46f607b853,[NH][C@@H](C[C]1N[CH]N[CH]1)[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]1[CH]N[CH]N1,None,-,Compound_None,[NH]C([C][O])C[C]1[CH]N[CH]N1,134243510,-,SCHEMBL19852909
parmBSC1.lib_DC_sybyl.mol2,DC,17a8d823779d84bcd0f2a1fd63382fa26e049101cb5f01a82ebcc198fac77818,[P](=O)([O])OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)C[C@@H]1[O],42626896,-,DC DNA 5'OH 3'OH,Nc1ccn([C@H]2C[C@H]([O])[C@@H](CO[P]([O])=O)O2)c(=O)n1,42626896,-,DC DNA 5'OH 3'OH,Nc1ccn(C2CC([O])C(CO[P]([O])=O)O2)c(=O)n1,74828980,-,[5-(4-amino-2-oxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methoxy-hydroxy-oxophosphanium
parmBSC1.lib_DT3_sybyl.mol2,DT3,2f39db5d799016c865f331f113e38f633bf90ba54d86c6f6fb502a1d5a44ae3c,[P](=O)([O])OC[C@H]1O[C@@H](N2C=C(C)C(=O)NC2=O)C[C@@H]1O,6398342,-,SCHEMBL1764557,Cc1cn([C@H]2C[C@H](O)[C@@H](CO[P]([O])=O)O2)c(=O)[nH]c1=O,6398342,-,SCHEMBL1764557,Cc1cn(C2CC(O)C(CO[P]([O])=O)O2)c(=O)[nH]c1=O,21983245,-,SCHEMBL10169519
nucleic10.lib_DC3_sybyl.mol2,DC3,83f1404603f446c618dc6c4b43441bb96f3ee318aca68f844a60569917f268cc,[P](=O)([O])OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)C[C@@H]1O,42626896,-,DC DNA 5'OH 3'OH,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO[P]([O])=O)O2)c(=O)n1,42626896,-,DC DNA 5'OH 3'OH,Nc1ccn(C2CC(O)C(CO[P]([O])=O)O2)c(=O)n1,74828980,-,[5-(4-amino-2-oxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methoxy-hydroxy-oxophosphanium
residues.RNA.parmCHI_YIL.bsc.lib_GN_sybyl.mol2,GN,8113083551e2d598910c25bd35e6c7a33cfe1b518bc08e42bbf5314c2f3679a6,OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)[C@@H]([C@@H]1O)O,135398635,CHEBI:16750,guanosine,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,135398635,CHEBI:16750,guanosine,Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1,135402034,CHEBI:181418,"2-amino-9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-6-one"
nucleic12.redq.lib_U_sybyl.mol2,U,a3f2ab7c8e546faa24392bcae081a3081071b3ce8b7565532fb4cfd297c2a0e0,P([O])([O])OC[C@H]1O[C@@H]([N@]2[CH][CH][C]([O])N[C]2[O])[C@@H]([C@@H]1[O])O,None,-,Compound_None,[O][C]1[CH][CH]N([C@@H]2O[C@H](COP([O])[O])[C@@H]([O])[C@H]2O)[C]([O])N1,None,-,Compound_None,[O][C]1[CH][CH]N(C2OC(COP([O])[O])C([O])C2O)[C]([O])N1,None,-,Compound_None
nab.lib_CCYX_sybyl.mol2,CCYX,4ae9c23ec349d1ec3f18551efecf521ca30b39b3f5165896c92b8062c76c765f,[NH][C@@H](C[S])[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](C[S])[C]([O-])[O-],None,-,Compound_None,[NH]C(C[S])[C]([O-])[O-],None,-,Compound_None
all_aminoct94.lib_CASP_sybyl.mol2,CASP,a3367b6fa559bbe7a1e93b34c8d67c96e714a1b5f130684bfe9e03d5d6083064,[NH][C@@H](C[C]([O-])[O-])[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](C[C]([O-])[O-])[C]([O-])[O-],None,-,Compound_None,[NH]C(C[C]([O-])[O-])[C]([O-])[O-],None,-,Compound_None
ff-nucleic-OL21.lib_DGN_sybyl.mol2,DGN,4387cd319144d4e7bda273600e3f54b9ca33216cf7d73881c0b392d529bca040,OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)C[C@@H]1O,135398592,CHEBI:17172,2'-deoxyguanosine,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,135398592,CHEBI:17172,2'-deoxyguanosine,Nc1nc2c(ncn2C2CC(O)C(CO)O2)c(=O)[nH]1,135402018,-,Desoxyguanosine
aminont15ipq_10.0.lib_NGLU_sybyl.mol2,NGLU,1ec2c3ded4a1ce7d6f1d953f155bd481d81ba77496e685b8bab6d9e42d74a969,[NH3+][C@@H](CC[C]([O-])[O-])[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])CC[C]([O-])[O-],None,-,Compound_None,[NH3+]C([C][O])CC[C]([O-])[O-],None,-,Compound_None
all_aminoct94ildn.lib_CGLY_sybyl.mol2,CGLY,c2ce4f912d2a07105e307d158ecafbad94001252e45c732bc9ae1130d5ccdd2c,[NH]C[C]([O-])[O-],None,-,Compound_None,[NH]C[C]([O-])[O-],None,-,Compound_None,[NH]C[C]([O-])[O-],None,-,Compound_None
phos_aminofb18.lib_PTR_sybyl.mol2,PTR,97e1ae6517175d5a4cd5887ee2766634053cfaedf156fbaeae863ba11c206840,[NH][C@@H](Cc1ccc(cc1)O[P]([O])([O])[O])[C][O],None,-,Compound_None,[NH][C@H]([C][O])Cc1ccc(O[P]([O])([O])[O])cc1,None,-,Compound_None,[NH]C([C][O])Cc1ccc(O[P]([O])([O])[O])cc1,None,-,Compound_None
